Material;Material desc;Grupo art. Desc;Jerar;NEGOCIO desc;Tipo producto;Familia
100287;Máscara Elipse P3 (M/L) SPR501;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
100285;Filtro Elipse A1-P3 SPR341;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección respiratoria;
100284;Filtro Elipse P3 C/Carbono SPR336;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección respiratoria;
99856;Cadena Plástica Blanca 50 mts;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
99010;Respirador Scba MSA Al1000;"	EQUIPOS DE RESPIRACION";"	PROTECCION RESPIRATORIA";;Protección respiratoria;
98619;Arnés 5 Argollas Patagon;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
98357;Banano ATOX;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Botiquines;
97948;Protector Labial Raytan FPS 50 8gr;"	PROTECCION DERMICA	KA4";"	PROTECCION PASIVA";;Protección dérmica;
97675;Línea en Y MSA C/shock GE 1,8 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
96839;Cartucho Mixto 3M Multigas, Vapores/p100 60926;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
96457;Antiparra 3m Lexa Splash;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
95962;Arnés 5 Argollas Patagon;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
95863;Pinza de Bloqueo Plástica;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
95831;Línea en Y C/Shock Abs. MSA 1,2 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
75417;Cadena Plástica Roja 50 mts;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
75361;Amortiguador con lazo Simone GE;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
68530;Equipo Autonomo Jupiter 3m;"	EQUIPOS DE RESPIRACION";"	PROTECCION RESPIRATORIA";;Protección respiratoria;
68404;Cortina Soldar Radnor 1.8X1.8mt Amarilla;"	MASCARAS Y ACCESORIO	KJ4";"	PROTECCION FACIAL";;Protección visual y rostro soldador;
68403;Anclaje Cinta MSA 2 Argollas 0.9 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
68239;Linterna manos libres energizer 3 led;"	ACCESORIOS PROTECCION CABEZA";"	PROTECCION CABEZA";;Accesorios;
67268;PROTECTOR DE MENTÓN STANDARD V-GARD SYSTEM;"	VISORES	KJD";"	PROTECCION FACIAL";;Accesorios;
67267;Visor MSA con Slot P/Mentonera;"	VISORES	KJD";"	PROTECCION FACIAL";;Protección ocular;
67175;Filtro 3M 2296 Advanced Gases Acidos;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
66990;Respirador 3M Full Face FF-400;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
66212;Fono auditivo p/ casco Peltor H7p3e 24 DB;"	PROT AUDITIVA FONOS	KJC";"	PROTECCION AUDITIVA";;Protección auditiva;
66187;Guante Electrosoft C-1 TU7500V;"	GUANTES SINTETICOS	K74";"	Otros de Seguridad";;Protección de manos;
66177;Detector Multigas Altair 5X O2 LEL O2 CO H2S ALT5X01;"	ACCESORIOS PROTECCION PASIVA";"	PROTECCION PASIVA";;Detectores de gases;
65681;Anteojo 3M Smartlens;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
64757;Guante Ansell Snorkel 04-414;"	INICIATIVA ANSELL	AS6";"	Otros de Seguridad";;Protección de manos;
64752;Línea Retractil Acero;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
63380;Línea de Seguridad MSA Posicionamiento UD;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
60988;Antiparra 3M Lexa Dust Claro 16618;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
60962;Caja Bloqueo Grupal 498a Master Lock;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
60507;Coipa Mezclilla adosable casco;"	ROPA DE TRABAJO";"	TEXTIL";;Ropa de trabajo;
60463;Guante Nitriflex Best 4000-09;"	GUANTES SINTETICOS	K74";"	Otros de Seguridad";;Protección de manos;
60250;Protector solar FPS 50+ Suntime con bomba 1Lt.;"	PROTECCION DERMICA	KA4";"	PROTECCION PASIVA";;Protección dérmica;
60249;Protector solar FPS 50+ Suntime 100gr.;"	PROTECCION DERMICA	KA4";"	PROTECCION PASIVA";;Protección dérmica;
59757;Calcetín Atox térmico TECH 39-44 Azul;"	ROPA TERMICA";"	TEXTIL";;Ropa térmica;
59756;Calcetín Atox térmico TECH 39-44 Gris;"	ROPA TERMICA";"	TEXTIL";;Ropa térmica;
59755;Calcetín Atox térmico TECH 35-39 Gris;ROPA CORPORATIVA;"	TEXTIL";;Ropa térmica;
59754;Calcetín Atox térmico TECH 39-44 Negro;"	ROPA TERMICA";"	TEXTIL";;Ropa térmica;
59753;Calcetín Atox térmico TECH 35-39 Negro;"	ROPA TERMICA";"	TEXTIL";;Ropa térmica;
59710;Abrigo de PVC Atox;"	TRAJE DE AGUA KMP	SC4";"	Calzado";;Protección dérmica;
59642;Línea Retractil MSA;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
59001;Línea de Vida MSA TIPO y C/Shock ABS. Elásticada 1,5 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
58367;Guante Cabritilla Protector Dieléctrico;"	GUANTES DE CUERO";"	Otros de Seguridad";;Protección de manos;
58224;Anteojo Atox  Rattler Gray RT110AF;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección ocular;
58223;Anteojo Atox Rattler Clear AF RT110AF;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
58219;Anteojo Atox INERTIA AF IA11;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
58212;Anteojo Atox Law LW21;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
58208;Anteojo Atox Checklite Gray;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
57564;Filtro MSA Advantage Gmb-P100 Par 815363;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
56747;Respirador MSA Miniscape;"	EQUIPOS DE RESPIRACION";"	PROTECCION RESPIRATORIA";;Protección respiratoria;
56616;Filtro Disco P100 Moldex 7940;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
56612;Máscara 1/2 Rostro Moldex 7002;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
52771;Protector Solar 3M  FPS30 340gr;"	PROTECCION DERMICA	KA4";"	PROTECCION PASIVA";;Protección dérmica;
52335;Línea en Y MSA S/shock Abs. 1,2 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
52261;Línea en Y MSA S/shock Abs. 1,5 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
51407;Lámpara Minera Atox Inalámbrica LED;"	ACCESORIOS PROTECCION CABEZA";"	PROTECCION CABEZA";;Accesorios;
51096;Tapón Espuma 3M 1110 Disp./100PR con Cordón;"	TAPONES AUDITIVOS	KA1";"	PROTECCION AUDITIVA";;Protección auditiva;
50965;Línea en Y MSA D/Kevlar 1,5 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
50964;Línea en Y MSA D/Kevlar 1,8 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
50629;Fono Adosable al casco MSA sound control;"	PROT AUDITIVA FONOS	KJC";"	PROTECCION AUDITIVA";;Protección auditiva;
49606;Linea Seguridad MSA C/N Mosquetón 1,5 Mts;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
49338;Rodillera Steelpro;"	PROTECCION ERGONOMICA";"	PROTECCION PASIVA";;Accesorios;
49334;Amortiguador en Y Segma Ray;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
49087;Cabo Acero Mosquetón Escala;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
48985;Anteojo Para Casco Uvex G.5 32-8LFFW5-00;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
48512;Botiquín Nexcare 3M;"	RESCATE	KJE";"	PROTECCION PASIVA";;Protección dérmica;
48509;Candado Américan Lock 1105 Negro;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
48508;Candado American Lock 1105 Naranjo;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
48505;Candado Américan Lock 1105 Amarillo;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
48504;Candado Américan Lock 1105 Verde;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
48485;Filtro 3M 60922 P100 Ácido GAS;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
47810;Anteojo Fotocromático Uvex Milan S4025;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
47278;Fijador de Pared Sunwork ( 1 LT );"	PROTECCION DERMICA	KA4";"	PROTECCION PASIVA";;Protección dérmica;
47197;Fono MSA Left/Right 10087437 Casco;"	PROT AUDITIVA FONOS	KJC";"	PROTECCION AUDITIVA";;Protección auditiva;
47052;MASCARA SOLDAR MSA C/SUSPENSION 695941-1;"	MASCARAS Y ACCESORIO	KJ4";"	PROTECCION FACIAL";;Protección visual y rostro soldador;
46747;Máscara Moldex Multiproposito P100 2360;RESPIRADORES DESCART;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
46444;Línea en Y MSA C/Shock Abs. 3 mosquetones 1,8 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
46440;Línea Seguridad Msa C/n Shock AB 1,2 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
46439;Línea de Vida MSA TIPO y C/Shock ABS. Elásticada 1,2 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
46426;Linea Seguridad MSA C/N Mosquetón 1,8 Mts;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
46419;Línea en Y MSA C/shock GE 1,5 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
46384;Anclaje Cinta MSA 2 Argollas 1.6 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
46382;Línea Retractil Msa Short Stop;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
45868;Candado American Lock 1105 Plateado;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
45865;"Pinza de Bloqueo Master 416 1"" Diametro";SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
45661;Protector Labial Blistex FPS 30;"	PROTECCION DERMICA	KA4";"	PROTECCION PASIVA";;Protección dérmica;
44273;Visor Malla Forestal;"	VISORES	KJD";"	PROTECCION FACIAL";;Protección facial;
44137;Guante Ansell Scorpio 19-938 (Ex Redmont 19-938);"	INICIATIVA ANSELL	AS6";"	Otros de Seguridad";;Protección de manos;
42843;Dispensador tapones moldex S plugs 500 P;"	TAPONES AUDITIVOS	KA1";"	PROTECCION AUDITIVA";;Protección auditiva;
42174;Tapón de Espuma Atox con Cordón;"	TAPONES AUDITIVOS	KA1";"	PROTECCION AUDITIVA";;Accesorios;
42110;Tapón de Espuma ATOX s/cordón;"	TAPONES AUDITIVOS	KA1";"	PROTECCION AUDITIVA";;Protección auditiva;
42097;Guante ansell antivibracion vibraguard 07-112;"	INICIATIVA ANSELL	AS6";"	Otros de Seguridad";;Protección de manos;
42059;Cinturon Minero Cms13;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
41166;Línea MSA Gancho Escala;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
41120;Barbiquejo con gancho metalico MSA;"	ACCESORIOS PROTECCION CABEZA";"	PROTECCION CABEZA";;Accesorios;
41092;Línea Seguridad Msa C/n Shock AB 1,8 Mts.;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
40797;Calcetín Térmico Atox;"	ROPA TERMICA";"	TEXTIL";;Ropa térmica;
40507;"Pinza de Bloqueo 802 Abus 1,5"" Rojo";SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
40500;Arnés Paracaidista MSA 4 Argollas 278341;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
40247;Fono MSA Sound Blocker Al Casco (Par);"	PROT AUDITIVA FONOS	KJC";"	PROTECCION AUDITIVA";;Protección auditiva;
40246;Cinturón MSA Minero;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
40148;"VISOR V-SYSTEM POLICARB 0,06"" 10117782";"	VISORES	KJD";"	PROTECCION FACIAL";;Protección facial;
39918;"Pinza de Bloqueo 801 Abus 1"" Rojo";SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
39917;Candado Abus 83WP/63 Extreme;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
39916;Candado Abus 83 Mariner 45;SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
39363;Guante Electrosoft C-3 TU26500V;"	GUANTES SINTETICOS	K74";"	Otros de Seguridad";;Protección de manos;
39277;"Pinza de Bloqueo 702 Abus 1,5"" Rojo";SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
39276;"Pinza de Bloqueo 701 Abus 1"" Rojo";SISTEMA DE BLOQUEO;"	PROTECCION PASIVA";;Candados;
39227;Máscara de Rostro Completo MSA Advantage Serie 3000;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
39224;Suspensión MSA 1-TOUCH TOP GARD;"	PROT CABEZA	KA3";"	PROTECCION CABEZA";;Protección de cabeza;
39219;Filtro MSA Advantage Gmc-P100 Par 815364;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
39215;Filtro MSA Confort Gmc-P100 Bol 6un 815180;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
37683;Auto rescatador Atox SRR-60;"	EQUIPOS DE RESPIRACION";"	PROTECCION CABEZA";;Protección respiratoria;
35319;Respirador 3M Ozono/sold 8514;RESPIRADORES DESCART;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
35116;Alcotest Digital DA-8000;"	SALVAVIDAS	AJ5";"	PROTECCION PASIVA";;Equipos de medición;
35058;Autorescatador MSA W65 1090-703;"	EQUIPOS DE RESPIRACION";"	PROTECCION RESPIRATORIA";;Protección respiratoria;
34203;Bilsom lightning L1N NRR 28 Db;"	PROT AUDITIVA FONOS	KJC";"	PROTECCION AUDITIVA";;Protección auditiva;
34191;Fono Bilsom Al Casco T2H 1011602;"	PROT AUDITIVA FONOS	KJC";"	PROTECCION AUDITIVA";;Protección auditiva;
34190;Fono Bilsom Al Casco T1H 1011601;"	PROT AUDITIVA FONOS	KJC";"	PROTECCION AUDITIVA";;Protección auditiva;
34168;Anclaje de cinta;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
34056;Chaleco Reflectante Poliester Amarillo Neon;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Chalecos reflectantes;
32879;Anteojo Atox Plus Gray;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
32867;Anteojo ATOX Plus Ámbar KD 314;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección ocular;
32864;Anteojo Atox plus clear KD310;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección ocular;
31885;Anteojo Atox Mamba Gray AF KP710;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
31275;Mascarilla Autofiltrante Affinity 1241;RESPIRADORES DESCART;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
30664;Morral Porta Herramientas;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Accesorios;
8844;Fono Peltor H7P3E;"	PROT AUDITIVA FONOS	KJC";"	PROTECCION AUDITIVA";;Protección auditiva;
8629;Visor crews 181640;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección facial;
8581;Esclavina Nomex;"	ROPA DE TRABAJO";"	TEXTIL";;Accesorios;
8344;Frazada;"	RESCATE	KJE";"	PROTECCION PASIVA";;Accesorios;
8338;Salvavida Circular;"	SALVAVIDAS	AJ5";"	PROTECCION PASIVA";;Chalecos salvavidas;
8332;Vidrios Grado 14  ;"	MASCARAS Y ACCESORIO	KJ4";"	PROTECCION FACIAL";;Protección facial;
8329;Vidrios Grado 10;"	MASCARAS Y ACCESORIO	KJ4";"	PROTECCION FACIAL";;Protección facial;
8325;Vidrios Grado 6;"	MASCARAS Y ACCESORIO	KJ4";"	PROTECCION FACIAL";;Protección facial;
8322;Cuello Cervical 3M;"	RESCATE	KJE";"	PROTECCION PASIVA";;Protección dérmica;
8321;Muñequera Elástica;"	PROTECCION ERGONOMICA";"	PROTECCION PASIVA";;Accesorios;
8319;Codera de Caucho;"	PROTECCION ERGONOMICA";"	PROTECCION PASIVA";;Accesorios;
8318;Rodillera Importada Económica;"	PROTECCION ERGONOMICA";"	PROTECCION PASIVA";;Accesorios;
8317;Rodillera de Caucho;"	PROTECCION ERGONOMICA";"	PROTECCION PASIVA";;Accesorios;
8313;Camilla de Rescate Segma Tipo Canastillo;"	RESCATE	KJE";"	PROTECCION PASIVA";;Protección dérmica;
8287;Porta Visor Crews 102;"	VISORES	KJD";"	PROTECCION FACIAL";;Accesorios;
8276;Suspensión MSA 1-TOUCH V GARD;"	PROT CABEZA	KA3";"	PROTECCION CABEZA";;Protección de cabeza;
8220;EQUIPO RETRACTIL AC5DC CINTA 2,5MT;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8218;Para Cable de Acero Automático;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8217;Para Cabo Nylon de 16 MM, Automático;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8213;Amortiguador con lazo Segma Ruby;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8203;Cinturón Liniero Segma Extra Eagle;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8198;Cinturon Estructurero;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8187;Arnés Atox Paracaidista 4 Argollas;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8186;Arnés ATOX de 3 Argollas;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8185;Arnés Paracaidista 3 Argollas c/cinturón;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8183;Arnés Segma Block 2 Argollas;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
8158;Tapon silicona h.leight airsoft DPAS-30R con cordon;"	TAPONES AUDITIVOS	KA1";"	PROTECCION AUDITIVA";;Protección auditiva;
8157;Tapón con cordon;"	TAPONES AUDITIVOS	KA1";"	PROTECCION AUDITIVA";;Accesorios;
8153;Tapon poliuretano howard leight Max lite c/ cordon L;"	TAPONES AUDITIVOS	KA1";"	PROTECCION AUDITIVA";;Protección auditiva;
8132;Fono Bilsom Viking V-3 NRR 29 DB;"	PROT AUDITIVA FONOS	KJC";"	PROTECCION AUDITIVA";;Protección auditiva;
8131;Fono Bilsom Viking V-2 NRR 25 DB;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección auditiva;
7020;Cartucho 3M Multigas y Vapores 6006;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
7016;Filtro 3M Amoniaco 6004;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
7012;Filtro 3M Gases Ácidos 6002;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
7011;Cartucho Mixto 3M Vapores Orgánicos / P100 60921;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
7010;Filtro 3M 12-6001 Vapor Orgánico;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
7002;Filtro N95 con Hilo Exterior;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
7000;Filtro P100 con Hilo Interior;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección respiratoria;
6997;Filtro Gases Ácidos MGA-1A;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
6996;Filtro Vapores Orgánicos MVO-1A;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección respiratoria;
6995;Máscara Medio Rostro SKY Blue;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
6987;Filtro Vapores Orgánicos y Gases Ácidos MGV-2;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
6986;Filtro Gases Ácidos y P100 MGA/MHE-2;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
6985;Filtro Gases Ácidos MGA-2;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
6983;Filtro Vapores Orgánicos MVO-2;RESPIRACION REUTILIZABLE;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
6966;Moldex 2500n95;RESPIRADORES DESCART;"	PROTECCION RESPIRATORIA";;Protección respiratoria;
6420;Guante Nitrilo Puño Tejido Económico;"	INICIATIVAS CUERPO	KAB";"	Otros de Seguridad";;Protección de manos;
6418;Guante Nitrilo Predalite Puño de PVC 9786;"	GUANTES SINTETICOS	K74";"	Otros de Seguridad";;Protección de manos;
6407;Guante PVC Puño Tejido Rojo;"	GUANTES SINTETICOS	K74";"	Otros de Seguridad";;Protección de manos;
6399;Guante Descarne sencillo certificado;"	GUANTES DE CUERO";"	Otros de Seguridad";;Protección de manos;
6362;Guantes Quirúrgico Industrial;"	GUANTES SINTETICOS	K74";"	Otros de Seguridad";;Protección de manos;
6344;Guante Best Neopreno Corrugado 6784r;"	GUANTES SINTETICOS	K74";"	Otros de Seguridad";;Protección de manos;
6234;Máscara de Soldar Adosable Al Casco;"	MASCARAS Y ACCESORIO	KJ4";"	PROTECCION FACIAL";;Protección visual y rostro soldador;
6232;Máscara de Soldar Visor Alzable Estándar;"	MASCARAS Y ACCESORIO	KJ4";"	PROTECCION FACIAL";;Protección visual y rostro soldador;
6231;Antiparra Ventilación Indirecta;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
6229;Lente Oxigenista Puente Cadena;"	MASCARAS Y ACCESORIO	KJ4";"	PROTECCION FACIAL";;Protección ocular;
6137;Anteojo Uvex Bandit Black Espresso;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección ocular;
6125;Estación de Limpieza Para Uvex;"	ANTEOJOS Y ANTIPARRAS";"	PROTECCION OCULAR";;Protección dérmica;
6081;Anteojo Uvex 3000 Patriot Gray XTR;"	Sobre Stock Facial	SA7";"	PROTECCION RESPIRATORIA";;Protección ocular;
5936;Gorro Soldador Cuero;ROPA SOLDADOR;"	Vestuario";;Protección de cabeza soldador;
5930;Coleto Soldador Descarne;ROPA SOLDADOR;"	Vestuario";;Ropa de trabajo soldadura;
5920;Chaqueta Soldador Cuero c/velcro broche T-XL;ROPA SOLDADOR;"	Vestuario";;Ropa de trabajo soldadura;
5858;Capa Azul de PVC;"	TRAJES DE AGUA	KA6";"	Calzado";;Ropa de trabajo;
5750;Gorro Tipo Monja Poplin Azul;"	ROPA DE TRABAJO";"	TEXTIL";;Protección de cabeza;
5749;Gorro Tipo Monja Poplin;ROPA CORPORATIVA;"	TEXTIL";;Protección de cabeza;
5580;Cinta Reflectiva Rojo/Blanco 46CM;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5578;Luz Barricadas de destello;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5576;Barrera Blanca un Anclaje  0,7 x 1,0 mt;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5575;Barrera Roja un Anclaje  0,7 x 1,0 mt;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5572;Rollo Malla Cerco Naranja;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5570;Cinta Precaución Amarillo/Negro;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5569;Rollo Cinta Peligro Küpfer;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5565;"Conos de PVC de 1 Cinta 36""";"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5564;"Conos de PVC de 1 Cinta 28""";"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5563;"Conos de PVC 1 Cinta 18""";"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5561;Chaleco Poliéster supervisor reflectante;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Ropa de trabajo;
5560;Chaleco  Reflectante Poliéster Naranjo;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Ropa de trabajo;
5557;Chaleco Reflectante Malla Naranjo Neon;"	SEGURIDAD VIAL";"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Chalecos reflectantes;
5855;Abrigo PVC Azul 0.35 mm-L;ROPA CORPORATIVA;"	TEXTIL";;Ropa de agua;
5854;Abrigo PVC Azul 0.35 mm-M;"	TRAJES DE AGUA	KA6";"	Calzado";;Ropa de agua;
5856;Abrigo PVC Azul 0.35 mm-XL;"	TRAJES DE AGUA	KA6";"	Calzado";;Ropa de agua;
5857;Abrigo PVC Azul 0.35 mm-XXL;"	TRAJES DE AGUA	KA6";"	Calzado";;Ropa de agua;
96388;Arnes Atox Negro-Verde 3 Argollas-XL;PROTECCION DE CAIDAS;"	PROTECCION CAIDAS";;Protección de caídas;
